Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
10.999687792,1,1,0,0,1,0,1,1
10.999688083,1,1,0,1,1,0,1,1
10.999688125,1,1,1,1,1,1,1,1
10.999690000,1,1,0,1,1,1,1,1
10.999690042,1,1,0,0,0,1,1,1
10.999690083,1,0,0,0,0,1,1,1
10.999691000,1,1,0,0,0,1,1,1
10.999691042,1,1,0,1,0,1,1,1
10.999691083,1,1,1,1,1,1,1,1
10.999692458,1,1,0,1,1,1,1,1
10.999692542,1,0,0,0,0,1,1,1
10.999693500,1,1,0,1,0,1,1,1
10.999693542,1,1,1,1,1,1,1,1
10.999695000,1,1,0,1,1,1,1,1
10.999695042,1,0,0,0,0,1,1,1
10.999695958,1,1,0,0,0,1,1,1
10.999696000,1,1,1,1,1,1,1,1
10.999715208,1,1,0,1,1,1,1,1
10.999715250,1,0,0,0,0,1,1,1
10.999715542,1,1,1,1,1,1,1,1
10.999717458,1,1,0,1,1,1,1,1
10.999717500,1,0,0,0,0,1,1,1
10.999718292,1,1,0,1,1,1,1,1
10.999718333,1,1,1,1,1,1,1,1
10.999719917,1,1,0,1,1,1,1,1
10.999719958,1,1,0,0,0,1,1,1
10.999720000,1,0,0,0,0,1,1,1
10.999720750,1,1,0,0,0,1,1,1
10.999720792,1,1,1,1,1,1,1,1
10.999734458,1,1,0,1,1,0,1,1
10.999734583,1,1,0,0,1,0,1,1
10.999734625,1,0,0,0,1,0,1,1
10.999738292,1,1,0,0,1,0,1,1
10.999738375,1,1,0,1,1,0,1,1
10.999738417,1,1,1,1,1,1,1,1
10.999753417,1,1,0,1,1,1,1,1
10.999753583,1,1,1,1,1,1,1,1
10.999755542,1,1,0,1,1,1,1,1
10.999755667,1,0,0,0,0,1,1,1
10.999756375,1,1,0,1,0,1,1,1
10.999756417,1,1,1,1,1,1,1,1
10.999758000,1,1,0,0,0,1,1,1
10.999758083,1,0,0,0,0,1,1,1
10.999758917,1,1,0,1,1,1,1,1
10.999758958,1,1,1,1,1,1,1,1
10.999765042,1,1,0,1,0,1,1,1
10.999765167,1,0,0,0,0,1,1,1
10.999765333,1,1,1,1,1,1,1,1
10.999767375,1,1,0,1,1,1,1,1
10.999767417,1,0,0,0,0,1,1,1
10.999768167,1,1,0,1,1,1,1,1
10.999768208,1,1,1,1,1,1,1,1
10.999769708,1,1,0,1,0,1,1,1
10.999769750,1,0,0,0,0,1,1,1
10.999770792,1,1,0,0,0,1,1,1
10.999770833,1,1,0,1,1,1,1,1
10.999770875,1,1,1,1,1,1,1,1
11.004279750,1,1,0,1,1,1,1,1
11.004279792,1,1,0,0,0,1,1,1
11.004279833,1,0,0,0,0,1,1,1
11.004280458,1,1,0,1,1,1,1,1
11.004280500,1,1,1,1,1,1,1,1
11.004281708,1,1,0,1,1,0,1,1
11.004281750,1,1,0,0,1,0,1,1
11.004281792,1,0,0,0,1,0,1,1
11.004284625,1,1,0,0,1,0,1,1
11.004284708,1,1,0,1,1,1,1,1
11.004284750,1,1,1,1,1,1,1,1
11.004286917,1,1,0,1,1,1,1,1
11.004286958,1,0,0,0,0,1,1,1
11.004287792,1,1,1,1,1,1,1,1
11.004289250,1,1,0,1,1,1,1,1
11.004289292,1,1,0,0,0,1,1,1
11.004289333,1,0,0,0,0,1,1,1
11.004290417,1,1,0,0,0,1,1,1
11.004290458,1,1,0,1,1,1,1,1
11.004290500,1,1,1,1,1,1,1,1
11.004291708,1,1,0,1,1,1,1,1
11.004291750,1,1,0,0,0,1,1,1
11.004291792,1,0,0,0,0,1,1,1
11.004293000,1,1,0,0,0,1,1,1
11.004293042,1,1,0,1,0,1,1,1
11.004293083,1,1,1,1,1,1,1,1
11.004306458,1,1,0,0,1,0,1,1
11.004306500,1,0,0,0,1,0,1,1
11.004311000,1,1,0,0,1,0,1,1
11.004311125,1,1,0,1,1,0,1,1
11.004311167,1,1,1,1,1,1,1,1
11.004313292,1,1,0,1,1,1,1,1
11.004313333,1,0,0,0,0,1,1,1
11.004314333,1,1,0,0,0,1,1,1
11.004314375,1,1,0,1,1,1,1,1
11.004314417,1,1,1,1,1,1,1,1
11.004336292,1,0,0,0,0,1,1,1
11.004336500,1,1,1,1,1,1,1,1
11.004338500,1,1,0,1,1,1,1,1
11.004338542,1,0,0,0,0,1,1,1
11.004339375,1,1,0,0,0,1,1,1
11.004339417,1,1,1,1,1,1,1,1
11.004348500,1,1,0,1,1,1,1,1
11.004348542,1,0,0,0,0,1,1,1
11.004349208,1,1,1,1,1,1,1,1
11.004350958,1,1,0,1,1,1,1,1
11.004351000,1,1,0,1,0,1,1,1
11.004351042,1,0,0,0,0,1,1,1
11.004351667,1,1,0,1,0,1,1,1
11.004351708,1,1,1,1,1,1,1,1
11.004377417,1,1,0,1,1,1,1,1
11.004377458,1,1,0,1,0,1,1,1
11.004377625,1,1,1,1,1,1,1,1
11.004386125,1,0,0,0,0,1,1,1
11.004386333,1,1,1,1,1,1,1,1
11.004391042,1,1,0,1,1,1,1,1
11.004391083,1,0,0,0,0,1,1,1
11.004391333,1,1,1,1,1,1,1,1
11.004393208,1,1,0,1,1,1,1,1
11.004393375,1,0,0,0,0,1,1,1
11.004394125,1,1,0,0,0,1,1,1
11.004394167,1,1,0,1,1,1,1,1
11.004394208,1,1,1,1,1,1,1,1
11.004395708,1,1,0,1,1,1,1,1
11.004395750,1,1,0,0,0,1,1,1
11.004395792,1,0,0,0,0,1,1,1
11.004396792,1,1,0,1,1,1,1,1
11.004396833,1,1,1,1,1,1,1,1
11.004398083,1,1,0,1,1,1,1,1
11.004398125,1,1,0,1,0,1,1,1
11.004398167,1,1,0,0,0,1,1,1
11.004398208,1,0,0,0,0,1,1,1
11.004399417,1,1,0,0,0,1,1,1
11.004399458,1,1,0,1,1,1,1,1
11.004399500,1,1,1,1,1,1,1,1
11.004400542,1,1,0,1,1,1,1,1
11.004400625,1,1,0,0,0,1,1,1
11.004400667,1,0,0,0,0,1,1,1
11.004401875,1,1,0,1,0,1,1,1
11.004401917,1,1,1,1,1,1,1,1
11.004412083,1,1,0,1,1,1,1,1
11.004412125,1,0,0,0,0,1,1,1
11.004412750,1,1,0,1,0,1,1,1
11.004412792,1,1,1,1,1,1,1,1
11.004424792,1,1,0,1,1,1,1,1
11.004424958,1,1,1,1,1,1,1,1
11.004435750,1,1,0,1,1,1,1,1
11.004435792,1,0,0,0,0,1,1,1
11.004436500,1,1,0,1,0,1,1,1
11.004436542,1,1,1,1,1,1,1,1
11.004443458,1,1,0,1,1,1,1,1
11.004443500,1,1,0,1,0,1,1,1
11.004443667,1,1,1,1,1,1,1,1
11.004457208,1,1,0,1,1,1,1,1
11.004457333,1,1,1,1,1,1,1,1
11.004459417,1,1,0,1,1,1,1,1
11.004459458,1,1,0,0,0,1,1,1
11.004459500,1,0,0,0,0,1,1,1
11.004460083,1,1,0,1,1,1,1,1
11.004460125,1,1,1,1,1,1,1,1
11.004483333,1,1,0,1,1,1,1,1
11.004483375,1,1,0,1,0,1,1,1
11.004483542,1,1,1,1,1,1,1,1
11.004493333,1,1,0,1,1,1,1,1
11.004493500,1,1,1,1,1,1,1,1
11.004599000,1,1,0,1,1,1,1,1
11.004599042,1,0,0,0,0,1,1,1
11.004599583,1,1,1,1,1,1,1,1
11.004601458,1,1,0,1,0,1,1,1
11.004601500,1,0,0,0,0,1,1,1
11.004602042,1,1,0,0,0,1,1,1
11.004602125,1,1,1,1,1,1,1,1
11.004603833,1,1,0,0,0,1,1,1
11.004603917,1,0,0,0,0,1,1,1
11.004604667,1,1,0,1,0,1,1,1
11.004604708,1,1,1,1,1,1,1,1
11.004606375,1,1,0,1,1,1,1,1
11.004606417,1,1,0,0,0,1,1,1
11.004606458,1,0,0,0,0,1,1,1
11.004607208,1,1,0,0,0,1,1,1
11.004607250,1,1,0,1,1,1,1,1
11.004607292,1,1,1,1,1,1,1,1
11.004608792,1,1,0,1,1,1,1,1
11.004608833,1,0,0,0,0,1,1,1
11.004609833,1,1,0,1,1,1,1,1
11.004609875,1,1,1,1,1,1,1,1
11.004611125,1,1,0,1,1,1,1,1
11.004611167,1,1,0,0,0,1,1,1
11.004611208,1,0,0,0,0,1,1,1
11.004612458,1,1,0,1,1,1,1,1
11.004612500,1,1,1,1,1,1,1,1
11.004613708,1,1,0,1,1,1,1,1
11.004613750,1,1,0,0,0,1,1,1
11.004613792,1,0,0,0,0,1,1,1
11.004614792,1,1,0,1,0,1,1,1
11.004614833,1,1,1,1,1,1,1,1
11.004656500,1,1,0,1,1,1,1,1
11.004656708,1,1,1,1,1,1,1,1
11.004658792,1,1,0,1,0,1,1,1
11.004658833,1,0,0,0,0,1,1,1
11.004659417,1,1,0,1,0,1,1,1
11.004659458,1,1,1,1,1,1,1,1
11.004674917,1,1,0,1,1,1,1,1
11.004674958,1,1,0,0,0,1,1,1
11.004675000,1,0,0,0,0,1,1,1
11.004675792,1,1,0,0,0,1,1,1
11.004675833,1,1,0,1,1,1,1,1
11.004675875,1,1,1,1,1,1,1,1
11.004677292,1,1,0,1,0,1,1,1
11.004677333,1,0,0,0,0,1,1,1
11.004678417,1,1,0,0,0,1,1,1
11.004678458,1,1,0,1,1,1,1,1
11.004678500,1,1,1,1,1,1,1,1
11.004695875,1,1,0,1,1,1,1,1
11.004695958,1,0,0,0,0,1,1,1
11.004696583,1,1,0,0,0,1,1,1
11.004696625,1,1,0,1,1,1,1,1
11.004696667,1,1,1,1,1,1,1,1
11.004711125,1,1,0,1,1,1,1,1
11.004711292,1,1,1,1,1,1,1,1
11.004712833,1,1,0,0,1,0,1,1
11.004712875,1,0,0,0,1,0,1,1
11.005735333,1,1,0,0,1,0,1,1
11.005735542,1,1,0,1,1,1,1,1
11.005735583,1,1,1,1,1,1,1,1
11.005737500,1,1,0,0,0,1,1,1
11.005737583,1,0,0,0,0,1,1,1
11.005738833,1,1,0,0,0,1,1,1
11.005738875,1,1,0,1,0,1,1,1
11.005738917,1,1,1,1,1,1,1,1
11.005739917,1,1,0,1,1,1,1,1
11.005739958,1,1,0,0,0,1,1,1
11.005740000,1,0,0,0,0,1,1,1
11.005741333,1,1,0,0,0,1,1,1
11.005741375,1,1,0,1,0,1,1,1
11.005741417,1,1,0,1,1,1,1,1
11.005741458,1,1,1,1,1,1,1,1
11.005745458,1,1,0,1,1,1,1,1
11.005745500,1,1,0,1,0,1,1,1
11.005745667,1,1,1,1,1,1,1,1
11.005750458,1,1,0,1,1,1,1,1
11.005750625,1,1,1,1,1,1,1,1
11.005752708,1,1,0,0,0,1,1,1
11.005752750,1,0,0,0,0,1,1,1
11.005753375,1,1,1,1,1,1,1,1
11.005774833,1,1,0,1,0,1,1,1
11.005775042,1,1,1,1,1,1,1,1
11.005777042,1,0,0,0,0,1,1,1
11.005777917,1,1,1,1,1,1,1,1
11.005779500,1,1,0,0,0,1,1,1
11.005779542,1,0,0,0,0,1,1,1
11.005780000,1,0,1,1,0,1,1,1
11.005780042,1,1,1,1,1,1,1,1
11.005797458,1,1,0,1,1,1,1,1
11.005797500,1,0,0,0,0,1,1,1
11.005798333,1,1,0,1,1,1,1,1
11.005798375,1,1,1,1,1,1,1,1
11.005799958,1,1,0,1,1,1,1,1
11.005800000,1,0,0,0,0,1,1,1
11.005801125,1,1,0,1,1,1,1,1
11.005801208,1,1,1,1,1,1,1,1
11.005802625,1,1,0,1,1,1,1,1
11.005802667,1,1,0,0,0,1,1,1
11.005802708,1,0,0,0,0,1,1,1
11.005803458,1,1,1,1,1,1,1,1
11.005806708,1,1,0,1,1,0,1,1
11.005806750,1,0,0,0,1,0,1,1
11.007851250,1,1,0,0,1,0,1,1
11.007851458,1,1,1,1,1,1,1,1
11.007853458,1,1,0,1,1,1,1,1
11.007853500,1,0,0,0,0,1,1,1
11.007854792,1,1,0,0,0,1,1,1
11.007854875,1,1,0,1,1,1,1,1
11.007854917,1,1,1,1,1,1,1,1
11.007855750,1,1,0,1,1,1,1,1
11.007855792,1,1,0,0,0,1,1,1
11.007855875,1,0,0,0,0,1,1,1
11.007857292,1,1,0,0,0,1,1,1
11.007857333,1,1,0,1,0,1,1,1
11.007857375,1,1,1,1,1,1,1,1
11.007858333,1,1,0,1,1,1,1,1
11.007858375,1,1,0,0,0,1,1,1
11.007858458,1,0,0,0,0,1,1,1
11.007859708,1,1,0,1,0,1,1,1
11.007859750,1,1,1,1,1,1,1,1
11.007868875,1,1,0,1,1,1,1,1
11.007869042,1,1,1,1,1,1,1,1
11.007878833,1,1,0,1,0,1,1,1
11.007878875,1,0,0,0,0,1,1,1
11.007879000,1,0,0,1,0,1,1,1
11.007879042,1,1,1,1,1,1,1,1
11.007881042,1,1,0,1,1,1,1,1
11.007881083,1,1,0,1,0,1,1,1
11.007881125,1,0,0,0,0,1,1,1
11.007881792,1,1,0,1,1,1,1,1
11.007881833,1,1,1,1,1,1,1,1
11.007883458,1,0,0,0,0,1,1,1
11.007884417,1,1,0,0,0,1,1,1
11.007884458,1,1,0,1,1,1,1,1
11.007884500,1,1,1,1,1,1,1,1
11.007897958,1,1,0,1,1,0,1,1
11.007898000,1,1,0,0,1,0,1,1
11.007898042,1,0,0,0,1,0,1,1
11.007901875,1,1,0,0,1,0,1,1
11.007901917,1,1,0,1,1,0,1,1
11.007901958,1,1,1,1,1,1,1,1
11.007916958,1,1,0,1,1,1,1,1
11.007917125,1,1,1,1,1,1,1,1
11.007919083,1,1,0,1,0,1,1,1
11.007919125,1,0,0,0,0,1,1,1
11.007920083,1,1,0,0,0,1,1,1
11.007920125,1,1,0,1,1,1,1,1
11.007920167,1,1,1,1,1,1,1,1
11.007921500,1,1,0,1,1,1,1,1
11.007921542,1,1,0,0,0,1,1,1
11.007921583,1,0,0,0,0,1,1,1
11.007922542,1,1,0,1,1,1,1,1
11.007922583,1,1,1,1,1,1,1,1
11.007930917,1,1,0,1,1,1,1,1
11.007930958,1,1,0,0,0,1,1,1
11.007931000,1,0,0,0,0,1,1,1
11.007931625,1,1,0,1,0,1,1,1
11.007931667,1,1,1,1,1,1,1,1
11.007933292,1,1,0,1,1,1,1,1
11.007933333,1,0,0,0,0,1,1,1
11.007934167,1,1,1,1,1,1,1,1
11.012416833,1,1,0,1,1,1,1,1
11.012417042,1,1,1,1,1,1,1,1
11.012421792,1,1,0,1,0,1,1,1
11.012421833,1,0,0,0,0,1,1,1
11.012422042,1,1,0,1,1,1,1,1
11.012422083,1,1,1,1,1,1,1,1
11.012433292,1,1,0,1,1,1,1,1
11.012433333,1,1,0,0,0,1,1,1
11.012433375,1,0,0,0,0,1,1,1
11.012433958,1,1,0,1,0,1,1,1
11.012434000,1,1,1,1,1,1,1,1
11.012438583,1,0,0,0,0,1,1,1
11.012438708,1,1,1,1,1,1,1,1
11.012453083,1,1,0,1,1,1,1,1
11.012453167,1,0,0,0,0,1,1,1
11.012453458,1,1,0,0,0,1,1,1
11.012453500,1,1,0,1,1,1,1,1
11.012453542,1,1,1,1,1,1,1,1
11.012455458,1,1,0,1,1,1,1,1
11.012455500,1,0,0,0,0,1,1,1
11.012456208,1,1,0,1,0,1,1,1
11.012456250,1,1,1,1,1,1,1,1
11.012470000,1,1,1,1,1,0,1,1
11.012470042,1,1,0,1,1,0,1,1
11.012470083,1,0,0,0,1,0,1,1
11.012474500,1,1,0,0,1,0,1,1
11.012474583,1,1,1,1,1,1,1,1
11.012476917,1,1,0,1,1,1,1,1
11.012477042,1,0,0,0,0,1,1,1
11.012477583,1,1,1,1,1,1,1,1
11.012482083,1,1,0,1,1,1,1,1
11.012482125,1,0,0,0,0,1,1,1
11.012482333,1,0,0,1,0,1,1,1
11.012482375,1,1,1,1,1,1,1,1
11.012502042,1,1,0,1,1,1,1,1
11.012502083,1,1,0,1,0,1,1,1
11.012502125,1,0,0,0,0,1,1,1
11.012502750,1,1,0,1,1,1,1,1
11.012502833,1,1,1,1,1,1,1,1
11.012509792,1,1,0,1,0,1,1,1
11.012509958,1,1,1,1,1,1,1,1
11.012512042,1,1,0,1,1,1,1,1
11.012512083,1,1,0,1,0,1,1,1
11.012512125,1,0,0,0,0,1,1,1
11.012512708,1,1,0,1,0,1,1,1
11.012512750,1,1,1,1,1,1,1,1
11.012514417,1,1,0,1,1,1,1,1
11.012514458,1,1,0,1,0,1,1,1
11.012514500,1,0,0,0,0,1,1,1
11.012515333,1,1,0,1,0,1,1,1
11.012515375,1,1,1,1,1,1,1,1
11.012549625,1,1,0,1,1,1,1,1
11.012549667,1,0,0,1,0,1,1,1
11.012549708,1,0,0,0,0,1,1,1
11.012549875,1,1,1,1,1,1,1,1
11.012556875,1,0,0,0,0,1,1,1
11.012557625,1,1,0,0,0,1,1,1
11.012557667,1,1,1,1,1,1,1,1
11.012559292,1,1,0,1,1,1,1,1
11.012559375,1,1,0,1,0,1,1,1
11.012559417,1,0,0,0,0,1,1,1
11.012560125,1,1,1,1,1,1,1,1
11.012561833,1,1,0,1,1,1,1,1
11.012561875,1,0,0,0,0,1,1,1
11.012562667,1,1,0,1,1,1,1,1
11.012562708,1,1,1,1,1,1,1,1
11.012564250,1,1,0,1,0,1,1,1
11.012564292,1,0,0,0,0,1,1,1
11.012565208,1,1,0,1,1,1,1,1
11.012565250,1,1,1,1,1,1,1,1
11.012575458,1,1,0,1,1,1,1,1
11.012575500,1,1,0,0,0,1,1,1
11.012575542,1,0,0,0,0,1,1,1
11.012576375,1,1,0,0,0,1,1,1
11.012576417,1,1,1,1,1,1,1,1
11.012588250,1,1,0,1,1,1,1,1
11.012588292,1,1,0,1,0,1,1,1
11.012588458,1,1,1,1,1,1,1,1
11.012596958,1,0,0,0,0,1,1,1
11.012597208,1,1,1,1,1,1,1,1
11.012599167,1,1,0,1,1,1,1,1
11.012599208,1,1,0,0,0,1,1,1
11.012599250,1,0,0,0,0,1,1,1
11.012599875,1,1,0,0,0,1,1,1
11.012599917,1,1,1,1,1,1,1,1
11.012606958,1,1,0,1,1,1,1,1
11.012607125,1,1,1,1,1,1,1,1
11.012622958,1,1,0,1,1,1,1,1
11.012623000,1,0,0,0,0,1,1,1
11.012623500,1,1,1,1,1,1,1,1
11.012651667,1,1,0,1,1,1,1,1
11.012651958,1,1,1,1,1,1,1,1
11.012760167,1,1,0,1,1,1,1,1
11.012760208,1,1,0,1,0,1,1,1
11.012760375,1,1,1,1,1,1,1,1
11.012762375,1,1,0,1,1,1,1,1
11.012762417,1,0,0,0,0,1,1,1
11.012763208,1,1,0,1,1,1,1,1
11.012763250,1,1,1,1,1,1,1,1
11.012764875,1,1,0,1,0,1,1,1
11.012764917,1,0,0,0,0,1,1,1
11.012765667,1,1,0,0,0,1,1,1
11.012765708,1,1,1,1,1,1,1,1
11.012767375,1,1,0,1,1,1,1,1
11.012767417,1,0,0,0,0,1,1,1
11.012768125,1,1,0,0,0,1,1,1
11.012768167,1,1,0,1,0,1,1,1
11.012768208,1,1,1,1,1,1,1,1
11.012769833,1,1,0,1,1,1,1,1
11.012769875,1,1,0,1,0,1,1,1
11.012769917,1,0,0,0,0,1,1,1
11.012770583,1,1,1,1,1,1,1,1
11.012772375,1,1,0,1,1,1,1,1
11.012772417,1,1,0,0,0,1,1,1
11.012772458,1,0,0,0,0,1,1,1
11.012773125,1,1,0,1,1,1,1,1
11.012773167,1,1,1,1,1,1,1,1
11.012774750,1,1,0,1,1,1,1,1
11.012774792,1,0,0,0,0,1,1,1
11.012775792,1,1,0,1,0,1,1,1
11.012775833,1,1,0,1,1,1,1,1
11.012775875,1,1,1,1,1,1,1,1
11.012777125,1,1,0,1,0,1,1,1
11.012777167,1,1,0,0,0,1,1,1
11.012777250,1,0,0,0,0,1,1,1
11.012778375,1,1,0,1,0,1,1,1
11.012778417,1,1,1,1,1,1,1,1
11.012822250,1,1,0,1,1,1,1,1
11.012822292,1,0,0,0,0,1,1,1
11.012822958,1,1,0,1,0,1,1,1
11.012823000,1,1,1,1,1,1,1,1
11.012838375,1,1,0,1,1,1,1,1
11.012838458,1,0,0,0,0,1,1,1
11.012839125,1,1,0,1,0,1,1,1
11.012839208,1,1,0,1,1,1,1,1
11.012839250,1,1,1,1,1,1,1,1
11.012840792,1,1,0,1,0,1,1,1
11.012840833,1,0,0,0,0,1,1,1
11.012841833,1,1,0,1,1,1,1,1
11.012841875,1,1,1,1,1,1,1,1
11.012859417,1,1,0,1,1,1,1,1
11.012859458,1,0,0,0,0,1,1,1
11.012860000,1,1,0,1,0,1,1,1
11.012860042,1,1,1,1,1,1,1,1
11.012869500,1,1,0,1,1,1,1,1
11.012869542,1,0,0,0,0,1,1,1
11.012869792,1,1,1,1,1,1,1,1
11.012874583,1,1,0,1,1,1,1,1
11.012874750,1,1,1,1,1,1,1,1
11.012876333,1,0,0,0,1,0,1,1
11.013898792,1,1,0,0,1,0,1,1
11.013898917,1,1,0,1,1,1,1,1
11.013899000,1,1,1,1,1,1,1,1
11.013901167,1,0,0,0,0,1,1,1
11.013902083,1,1,0,0,0,1,1,1
11.013902125,1,1,1,1,1,1,1,1
11.013903625,1,1,0,1,1,1,1,1
11.013903667,1,1,0,0,0,1,1,1
11.013903708,1,0,0,0,0,1,1,1
11.013904667,1,1,0,0,0,1,1,1
11.013904708,1,1,1,1,1,1,1,1
11.013908958,1,1,0,1,1,1,1,1
11.013909000,1,0,0,0,0,1,1,1
11.013909167,1,1,1,1,1,1,1,1
11.013913917,1,1,0,1,1,1,1,1
11.013913958,1,0,0,0,0,1,1,1
11.013914167,1,1,1,1,1,1,1,1
11.013916167,1,1,0,1,0,1,1,1
11.013916208,1,0,0,0,0,1,1,1
11.013917042,1,1,0,1,1,1,1,1
11.013917083,1,1,1,1,1,1,1,1
11.013940667,1,1,0,1,1,1,1,1
11.013940708,1,1,0,0,0,1,1,1
11.013940750,1,0,0,0,0,1,1,1
11.013941292,1,1,1,1,1,1,1,1
11.013943042,1,1,0,0,1,1,1,1
11.013943125,1,0,0,0,0,1,1,1
11.013943542,1,1,1,1,1,1,1,1
11.013960875,1,1,0,1,0,1,1,1
11.013960917,1,0,0,0,0,1,1,1
11.013961917,1,1,1,1,1,1,1,1
11.013963375,1,1,0,1,1,1,1,1
11.013963417,1,1,0,1,0,1,1,1
11.013963458,1,0,0,0,0,1,1,1
11.013964875,1,1,0,0,0,1,1,1
11.013964917,1,1,0,1,0,1,1,1
11.013964958,1,1,1,1,1,1,1,1
11.013966000,1,1,0,1,1,1,1,1
11.013966042,1,1,0,0,0,1,1,1
11.013966083,1,0,0,0,0,1,1,1
11.013966958,1,1,1,1,1,1,1,1
11.013970292,1,1,1,1,1,0,1,1
11.013970333,1,1,0,1,1,0,1,1
11.013970375,1,0,0,0,1,0,1,1
11.016014625,1,1,0,0,1,0,1,1
11.016014833,1,1,0,1,1,0,1,1
11.016014875,1,1,0,1,1,1,1,1
11.016014917,1,1,1,1,1,1,1,1
11.016016875,1,1,0,1,0,1,1,1
11.016016917,1,0,0,0,0,1,1,1
11.016018125,1,1,0,0,0,1,1,1
11.016018167,1,1,0,1,1,1,1,1
11.016018208,1,1,1,1,1,1,1,1
11.016019208,1,1,0,1,1,1,1,1
11.016019250,1,1,0,0,0,1,1,1
11.016019292,1,0,0,0,0,1,1,1
11.016020667,1,1,0,1,1,1,1,1
11.016020708,1,1,1,1,1,1,1,1
11.016021708,1,1,0,1,1,1,1,1
11.016021750,1,1,0,0,0,1,1,1
11.016021833,1,0,0,0,0,1,1,1
11.016023083,1,1,0,0,0,1,1,1
11.016023125,1,1,1,1,1,1,1,1
11.016032250,1,1,0,1,0,1,1,1
11.016032417,1,1,1,1,1,1,1,1
11.016042250,1,1,0,1,1,1,1,1
11.016042375,1,1,1,1,1,1,1,1
11.016044500,1,1,0,1,1,1,1,1
11.016044542,1,1,0,0,0,1,1,1
11.016044583,1,0,0,0,0,1,1,1
11.016045250,1,1,0,1,1,1,1,1
11.016045292,1,1,1,1,1,1,1,1
11.016046792,1,1,0,1,1,1,1,1
11.016046833,1,1,0,0,0,1,1,1
11.016046875,1,0,0,0,0,1,1,1
11.016047875,1,1,0,0,0,1,1,1
11.016047917,1,1,0,1,1,1,1,1
11.016047958,1,1,1,1,1,1,1,1
11.016061417,1,1,0,1,1,0,1,1
11.016061458,1,0,0,0,1,0,1,1
11.016065250,1,1,0,0,1,0,1,1
11.016065333,1,1,0,1,1,0,1,1
11.016065375,1,1,1,1,1,1,1,1
11.016082542,1,1,0,1,1,1,1,1
11.016082583,1,1,0,1,0,1,1,1
11.016082625,1,0,0,0,0,1,1,1
11.016083375,1,1,0,1,1,1,1,1
11.016083417,1,1,1,1,1,1,1,1
11.016084917,1,1,0,1,1,1,1,1
11.016084958,1,1,0,0,0,1,1,1
11.016085000,1,0,0,0,0,1,1,1
11.016086000,1,1,0,0,0,1,1,1
11.016086042,1,1,1,1,1,1,1,1
11.016092042,1,1,0,1,1,1,1,1
11.016092083,1,1,0,1,0,1,1,1
11.016092250,1,1,1,1,1,1,1,1
11.016094250,1,1,0,1,1,1,1,1
11.016094292,1,0,0,0,0,1,1,1
11.016095042,1,1,1,1,1,1,1,1
11.016096708,1,1,0,1,0,1,1,1
11.016096750,1,0,0,0,0,1,1,1
11.016097542,1,1,0,0,0,1,1,1
11.016097583,1,1,1,1,1,1,1,1
11.020585875,1,1,0,1,1,1,1,1
11.020585917,1,1,0,1,0,1,1,1
11.020586083,1,1,1,1,1,1,1,1
11.020602375,1,0,0,0,0,1,1,1
11.020602958,1,1,0,1,1,1,1,1
11.020603000,1,1,1,1,1,1,1,1
11.020604792,1,1,0,1,1,1,1,1
11.020604833,1,1,0,0,0,1,1,1
11.020604875,1,0,0,0,0,1,1,1
11.020605625,1,1,0,0,0,1,1,1
11.020605667,1,1,1,1,1,1,1,1
11.020607167,1,1,0,1,1,1,1,1
11.020607208,1,0,0,0,0,1,1,1
11.020608208,1,1,0,1,1,1,1,1
11.020608250,1,1,1,1,1,1,1,1
11.020609125,1,1,0,1,1,0,1,1
11.020609167,1,1,0,0,1,0,1,1
11.020609208,1,0,0,0,1,0,1,1
11.020612250,1,1,0,0,1,0,1,1
11.020612375,1,1,0,1,1,0,1,1
11.020612417,1,1,1,1,1,1,1,1
11.020614375,1,1,0,1,1,1,1,1
11.020614417,1,1,0,0,0,1,1,1
11.020614458,1,0,0,0,0,1,1,1
11.020615500,1,1,0,1,1,1,1,1
11.020615542,1,1,1,1,1,1,1,1
11.020616833,1,1,0,1,1,1,1,1
11.020616875,1,1,0,0,0,1,1,1
11.020616917,1,0,0,0,0,1,1,1
11.020617833,1,1,0,0,0,1,1,1
11.020617875,1,1,0,1,1,1,1,1
11.020617917,1,1,1,1,1,1,1,1
11.020619250,1,1,0,1,1,1,1,1
11.020619375,1,1,0,0,0,1,1,1
11.020619417,1,0,0,0,0,1,1,1
11.020620500,1,1,0,1,0,1,1,1
11.020620542,1,1,1,1,1,1,1,1
11.020632208,1,1,0,1,1,1,1,1
11.020632417,1,1,1,1,1,1,1,1
11.020633917,1,1,0,1,1,0,1,1
11.020633958,1,0,0,0,1,0,1,1
11.020638542,1,1,0,0,1,0,1,1
11.020638667,1,1,0,1,1,0,1,1
11.020638708,1,1,1,1,1,1,1,1
11.020640875,1,0,0,0,0,1,1,1
11.020641750,1,1,0,1,1,1,1,1
11.020641792,1,1,1,1,1,1,1,1
11.020666167,1,1,0,1,1,1,1,1
11.020666208,1,1,0,0,0,1,1,1
11.020666250,1,0,0,0,0,1,1,1
11.020666667,1,1,1,1,1,1,1,1
11.020675958,1,1,0,1,1,1,1,1
11.020676000,1,1,0,0,0,1,1,1
11.020676042,1,0,0,0,0,1,1,1
11.020676833,1,1,0,0,0,1,1,1
11.020676875,1,1,0,1,1,1,1,1
11.020676917,1,1,1,1,1,1,1,1
